FID1	IID1	FID2	IID2	RT	EZ	Z0	Z1	Z2	PI_HAT	PHE	DST	PPC	RATIO	IBS0	IBS1	IBS2	HOMHOM	HETHET
NA19238	NA19238	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.686015	0.0007	0.9444	11128	45156	51065	36.0	34.0
NA19239	NA19239	NA19331	NA19331	UN		0.8997	0.0	0.1003	0.1003	-1	0.75814	0.1184	1.5	6364	39196	61783	28.0	42.0
NA19239	NA19239	NA19661	NA19661	UN		1.0	0.0	0.0	0.0	-1	0.688973	0.0455	1.3333	10819	45142	51393	30.0	40.0
NA19239	NA19239	NA19664	NA19664	UN		1.0	0.0	0.0	0.0	-1	0.695154	0.0455	1.3333	10069	45316	51971	30.0	40.0
NA19239	NA19239	NA19678	NA19678	UN		1.0	0.0	0.0	0.0	-1	0.693871	0.014	1.1875	10474	44781	52100	32.0	38.0
NA19239	NA19239	NA19679	NA19679	UN		1.0	0.0	0.0	0.0	-1	0.692419	0.0754	1.4138	9959	46122	51273	29.0	41.0
NA19239	NA19239	NA19713	NA19713	UN		0.9353	0.0004	0.0643	0.0645	-1	0.755892	0.2495	1.6923	6039	40333	60980	26.0	44.0
NA19239	NA19239	NA20289	NA20289	UN		1.0	0.0	0.0	0.0	-1	0.717131	0.5337	2.0435	8525	43682	55143	23.0	47.0
NA19239	NA19239	NA20321	NA20321	UN		1.0	0.0	0.0	0.0	-1	0.750291	0.9458	3.1176	6955	39698	60688	17.0	53.0
NA19239	NA19239	NA20334	NA20334	UN		1.0	0.0	0.0	0.0	-1	0.726714	0.1763	1.5926	8565	41544	57240	27.0	43.0
NA19239	NA19239	NA20792	NA20792	UN		1.0	0.0	0.0	0.0	-1	0.688226	0.0034	1.0588	11027	44887	51441	34.0	36.0
NA19239	NA19239	NA20868	NA20868	UN		1.0	0.0	0.0	0.0	-1	0.678442	0.0	0.75	12889	43263	51202	40.0	30.0
NA19239	NA19239	NA20886	NA20886	UN		1.0	0.0	0.0	0.0	-1	0.698833	0.1763	1.5926	9917	44829	52608	27.0	43.0
NA19239	NA19239	NA20895	NA20895	UN		1.0	0.0	0.0	0.0	-1	0.690498	0.0003	0.8919	10772	44908	51673	37.0	33.0
NA19239	NA19239	HG00124	HG00124	UN		1.0	0.0	0.0	0.0	-1	0.694922	0.0015	1.0	10724	44054	52575	35.0	35.0
NA19239	NA19239	HG00501	HG00501	UN		1.0	0.0	0.0	0.0	-1	0.688691	0.0455	1.3333	11259	44322	51772	30.0	40.0
NA19239	NA19239	HG00635	HG00635	UN		1.0	0.0	0.0	0.0	-1	0.684554	0.0754	1.4138	11100	45530	50726	29.0	41.0
NA19239	NA19239	HG00702	HG00702	UN		1.0	0.0	0.0	0.0	-1	0.679442	0.0007	0.9444	11874	45079	50402	36.0	34.0
NA19239	NA19239	HG00733	HG00733	UN		1.0	0.0	0.0	0.0	-1	0.696188	0.1763	1.5926	9948	45336	52072	27.0	43.0
NA19239	NA19239	HG01983	HG01983	UN		1.0	0.0	0.0	0.0	-1	0.694323	0.0754	1.4138	9774	46084	51497	29.0	41.0
NA19239	NA19239	HG02024	HG02024	UN		1.0	0.0	0.0	0.0	-1	0.683679	0.0	0.6667	12206	43506	51644	42.0	28.0
NA19239	NA19239	HG02046	HG02046	UN		1.0	0.0	0.0	0.0	-1	0.680544	0.0007	0.9444	12293	44005	51058	36.0	34.0
NA19239	NA19239	HG02363	HG02363	UN		1.0	0.0	0.0	0.0	-1	0.68742	0.0007	0.9444	12139	42836	52380	36.0	34.0
NA19239	NA19239	HG02372	HG02372	UN		1.0	0.0	0.0	0.0	-1	0.686164	0.0001	0.8421	11850	43683	51821	38.0	32.0
NA19239	NA19239	HG02377	HG02377	UN		1.0	0.0	0.0	0.0	-1	0.688764	0.1184	1.5	11660	43506	52190	28.0	42.0
NA19239	NA19239	HG02381	HG02381	UN		1.0	0.0	0.0	0.0	-1	0.683966	0.0001	0.8421	11806	44243	51305	38.0	32.0
NA19239	NA19239	HG02387	HG02387	UN		1.0	0.0	0.0	0.0	-1	0.683632	0.0003	0.8919	11481	44966	50909	37.0	33.0
NA19239	NA19239	HG02388	HG02388	UN		1.0	0.0	0.0	0.0	-1	0.678368	0.0071	1.1212	12083	44891	50380	33.0	37.0
NA19239	NA19239	HG03715	HG03715	UN		1.0	0.0	0.0	0.0	-1	0.686014	0.026	1.2581	10841	45732	50779	31.0	39.0
NA19239	NA19239	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.662329	0.0	0.4286	16282	39936	51135	49.0	21.0
NA19239	NA19239	NA19240	NA19240	UN		0.0404	0.8763	0.0833	0.5214	-1	0.84877	1.0	16.25	261	31949	75146	4.0	65.0
NA19239	NA19239	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.746458	0.1763	1.5926	6813	40806	59724	27.0	43.0
NA19239	NA19239	NA19313	NA19313	UN		0.9049	0.0	0.0951	0.0951	-1	0.758137	0.3363	1.8	6286	39355	61707	25.0	45.0
NA19239	NA19239	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.691001	0.014	1.1875	10985	44374	51994	32.0	38.0
NA19239	NA19239	NA19675	NA19675	UN		1.0	0.0	0.0	0.0	-1	0.692546	0.0754	1.4138	9734	46546	51076	29.0	41.0
NA19239	NA19239	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.695946	0.0071	1.1212	10309	44666	52381	33.0	37.0
NA19239	NA19239	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.740391	0.3363	1.8	7896	39942	59504	25.0	45.0
NA19239	NA19239	NA20322	NA20322	UN		0.9794	0.0206	0.0	0.0103	-1	0.737024	0.9119	2.8889	6424	43612	57312	18.0	52.0
NA19239	NA19239	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.717094	0.0455	1.3333	9330	42081	55941	30.0	40.0
NA19239	NA19239	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.739452	0.2495	1.6923	6872	42194	58281	26.0	44.0
NA19239	NA19239	NA20344	NA20344	UN		0.9207	0.0494	0.0299	0.0546	-1	0.751835	0.1184	1.5	5944	41388	60008	28.0	42.0
NA19239	NA19239	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.687448	0.0071	1.1212	11141	44826	51388	33.0	37.0
NA19239	NA19239	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.698618	0.1184	1.5	10499	43707	53141	28.0	42.0
NA19239	NA19239	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.692775	0.026	1.2581	10084	45795	51474	31.0	39.0
NA19239	NA19239	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.690016	0.0034	1.0588	11330	43896	52128	34.0	36.0
NA19331	NA19331	NA19661	NA19661	UN		1.0	0.0	0.0	0.0	-1	0.686107	0.0034	1.0588	11650	44091	51606	34.0	36.0
NA19331	NA19331	NA19664	NA19664	UN		1.0	0.0	0.0	0.0	-1	0.689736	0.026	1.2581	10965	44683	51701	31.0	39.0
NA19331	NA19331	NA19678	NA19678	UN		1.0	0.0	0.0	0.0	-1	0.687223	0.0003	0.8919	11449	44254	51645	37.0	33.0
NA19331	NA19331	NA19679	NA19679	UN		1.0	0.0	0.0	0.0	-1	0.683433	0.0071	1.1212	10452	47061	49834	33.0	37.0
NA19331	NA19331	NA19713	NA19713	UN		0.94	0.0	0.06	0.06	-1	0.750864	0.2495	1.6923	6345	40797	60203	26.0	44.0
NA19331	NA19331	NA20289	NA20289	UN		1.0	0.0	0.0	0.0	-1	0.71939	0.0754	1.4138	8386	43471	55486	29.0	41.0
NA19331	NA19331	NA20321	NA20321	UN		1.0	0.0	0.0	0.0	-1	0.745845	0.3363	1.8	7575	39409	60350	25.0	45.0
NA19331	NA19331	NA20334	NA20334	UN		1.0	0.0	0.0	0.0	-1	0.724563	0.1763	1.5926	8564	42004	56774	27.0	43.0
NA19331	NA19331	NA20792	NA20792	UN		1.0	0.0	0.0	0.0	-1	0.694289	0.026	1.2581	10680	44275	52393	31.0	39.0
NA19331	NA19331	NA20868	NA20868	UN		1.0	0.0	0.0	0.0	-1	0.678296	0.0	0.5556	12575	43918	50854	45.0	25.0
NA19331	NA19331	NA20886	NA20886	UN		1.0	0.0	0.0	0.0	-1	0.695972	0.0754	1.4138	9845	45583	51919	29.0	41.0
NA19331	NA19331	NA20895	NA20895	UN		1.0	0.0	0.0	0.0	-1	0.686202	0.0071	1.1212	10662	46046	50638	33.0	37.0
NA19331	NA19331	HG00124	HG00124	UN		1.0	0.0	0.0	0.0	-1	0.698768	0.014	1.1875	10832	43008	53506	32.0	38.0
NA19331	NA19331	HG00501	HG00501	UN		1.0	0.0	0.0	0.0	-1	0.683733	0.0	0.75	11376	45148	50822	40.0	30.0
NA19331	NA19331	HG00635	HG00635	UN		1.0	0.0	0.0	0.0	-1	0.685605	0.0007	0.9444	10778	45944	50627	36.0	34.0
NA19331	NA19331	HG00702	HG00702	UN		1.0	0.0	0.0	0.0	-1	0.679561	0.0455	1.3333	11308	46181	49859	30.0	40.0
NA19331	NA19331	HG00733	HG00733	UN		1.0	0.0	0.0	0.0	-1	0.685437	0.0001	0.8421	10393	46750	50206	38.0	32.0
NA19331	NA19331	HG01983	HG01983	UN		1.0	0.0	0.0	0.0	-1	0.692123	0.2495	1.6923	9903	46294	51151	26.0	44.0
NA19331	NA19331	HG02024	HG02024	UN		1.0	0.0	0.0	0.0	-1	0.678106	0.0	0.75	12107	44896	50346	40.0	30.0
NA19331	NA19331	HG02046	HG02046	UN		1.0	0.0	0.0	0.0	-1	0.682745	0.0	0.75	12407	43300	51642	40.0	30.0
NA19331	NA19331	HG02363	HG02363	UN		1.0	0.0	0.0	0.0	-1	0.677572	0.0	0.7949	12294	44636	50418	39.0	31.0
NA19331	NA19331	HG02372	HG02372	UN		1.0	0.0	0.0	0.0	-1	0.680811	0.0071	1.1212	11985	44558	50804	33.0	37.0
NA19331	NA19331	HG02377	HG02377	UN		1.0	0.0	0.0	0.0	-1	0.684496	0.0754	1.4138	11390	44958	51001	29.0	41.0
NA19331	NA19331	HG02381	HG02381	UN		1.0	0.0	0.0	0.0	-1	0.679781	0.1184	1.5	11642	45465	50240	28.0	42.0
NA19331	NA19331	HG02387	HG02387	UN		1.0	0.0	0.0	0.0	-1	0.688586	0.014	1.1875	11263	44334	51752	32.0	38.0
NA19331	NA19331	HG02388	HG02388	UN		1.0	0.0	0.0	0.0	-1	0.680066	0.0015	1.0	11631	45426	50290	35.0	35.0
NA19331	NA19331	HG03715	HG03715	UN		1.0	0.0	0.0	0.0	-1	0.688835	0.0	0.75	10538	45728	51079	40.0	30.0
NA19331	NA19331	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.653723	0.0	0.4	16682	40979	49685	50.0	20.0
NA19331	NA19331	NA19240	NA19240	UN		0.9094	0.0	0.0906	0.0906	-1	0.759942	0.9119	2.8889	6083	39374	61892	18.0	52.0
NA19331	NA19331	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.749227	0.1763	1.5926	7099	39636	60601	27.0	43.0
NA19331	NA19331	NA19313	NA19313	UN		0.0324	0.8612	0.1064	0.537	-1	0.853295	1.0		209	31077	76055	0.0	70.0
NA19331	NA19331	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.684674	0.0	0.75	10953	45792	50601	40.0	30.0
NA19331	NA19331	NA19675	NA19675	UN		1.0	0.0	0.0	0.0	-1	0.693989	0.0034	1.0588	10084	45532	51733	34.0	36.0
NA19331	NA19331	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.687175	0.0754	1.4138	10901	45361	51087	29.0	41.0
NA19331	NA19331	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.733069	0.1184	1.5	7905	41492	57938	28.0	42.0
NA19331	NA19331	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.73498	0.5337	2.0435	6539	43817	56985	23.0	47.0
NA19331	NA19331	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.706833	0.0455	1.3333	9212	44516	53617	30.0	40.0
NA19331	NA19331	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.732909	0.0754	1.4138	6947	43445	56948	29.0	41.0
NA19331	NA19331	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.750585	0.6323	2.1818	7310	38921	61102	22.0	48.0
NA19331	NA19331	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.696231	0.014	1.1875	10632	43954	52762	32.0	38.0
NA19331	NA19331	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.691173	0.0034	1.0588	10813	44673	51854	34.0	36.0
NA19331	NA19331	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.692145	0.0455	1.3333	9782	46530	51034	30.0	40.0
NA19331	NA19331	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.682884	0.0455	1.3333	11440	45203	50704	30.0	40.0
NA19661	NA19661	NA19664	NA19664	UN		0.8516	0.0388	0.1096	0.129	-1	0.771563	0.9892	3.9286	5499	38052	63809	14.0	55.0
NA19661	NA19661	NA19678	NA19678	UN		1.0	0.0	0.0	0.0	-1	0.756746	0.6323	2.1818	6632	38967	61760	22.0	48.0
NA19661	NA19661	NA19679	NA19679	UN		1.0	0.0	0.0	0.0	-1	0.7449	0.3363	1.8	6791	41192	59375	25.0	45.0
NA19661	NA19661	NA19713	NA19713	UN		1.0	0.0	0.0	0.0	-1	0.708987	0.0071	1.1212	9515	43454	54387	33.0	37.0
NA19661	NA19661	NA20289	NA20289	UN		1.0	0.0	0.0	0.0	-1	0.743251	0.2218	1.6538	7350	40426	59578	26.0	43.0
NA19661	NA19661	NA20321	NA20321	UN		1.0	0.0	0.0	0.0	-1	0.695435	0.0001	0.8421	11377	42633	53335	38.0	32.0
NA19661	NA19661	NA20334	NA20334	UN		1.0	0.0	0.0	0.0	-1	0.737343	0.1008	1.4643	7584	41226	58543	28.0	41.0
NA19661	NA19661	NA20792	NA20792	UN		1.0	0.0	0.0	0.0	-1	0.742648	0.0455	1.3333	7803	39652	59904	30.0	40.0
NA19661	NA19661	NA20868	NA20868	UN		1.0	0.0	0.0	0.0	-1	0.730472	0.801	2.5	9379	39114	58865	20.0	50.0
NA19661	NA19661	NA20886	NA20886	UN		1.0	0.0	0.0	0.0	-1	0.740657	0.3363	1.8	7035	41615	58708	25.0	45.0
NA19661	NA19661	NA20895	NA20895	UN		1.0	0.0	0.0	0.0	-1	0.755279	0.3992	1.875	6667	39211	61479	24.0	45.0
NA19661	NA19661	HG00124	HG00124	UN		1.0	0.0	0.0	0.0	-1	0.747343	0.4329	1.9167	7612	39025	60720	24.0	46.0
NA19661	NA19661	HG00501	HG00501	UN		1.0	0.0	0.0	0.0	-1	0.748209	0.3992	1.875	7664	38735	60958	24.0	45.0
NA19661	NA19661	HG00635	HG00635	UN		1.0	0.0	0.0	0.0	-1	0.744239	0.1008	1.4643	7646	39625	60089	28.0	41.0
NA19661	NA19661	HG00702	HG00702	UN		1.0	0.0	0.0	0.0	-1	0.743147	0.3048	1.76	7513	40125	59721	25.0	44.0
NA19661	NA19661	HG00733	HG00733	UN		1.0	0.0	0.0	0.0	-1	0.736848	0.2218	1.6538	7815	40874	58671	26.0	43.0
NA19661	NA19661	HG01983	HG01983	UN		0.7859	0.113	0.101	0.1575	-1	0.776777	0.4329	1.9167	5075	37780	64504	24.0	46.0
NA19661	NA19661	HG02024	HG02024	UN		1.0	0.0	0.0	0.0	-1	0.735917	0.0034	1.0588	8927	38850	59583	34.0	36.0
NA19661	NA19661	HG02046	HG02046	UN		1.0	0.0	0.0	0.0	-1	0.735777	0.0627	1.3793	8685	39364	59311	29.0	40.0
NA19661	NA19661	HG02363	HG02363	UN		1.0	0.0	0.0	0.0	-1	0.743398	0.2218	1.6538	7839	39419	60101	26.0	43.0
NA19661	NA19661	HG02372	HG02372	UN		1.0	0.0	0.0	0.0	-1	0.744439	0.6323	2.1818	7497	39879	59982	22.0	48.0
NA19661	NA19661	HG02377	HG02377	UN		1.0	0.0	0.0	0.0	-1	0.753013	0.3048	1.76	7401	38231	61728	25.0	44.0
NA19661	NA19661	HG02381	HG02381	UN		1.0	0.0	0.0	0.0	-1	0.744411	0.5	2.0	7911	39057	60390	23.0	46.0
NA19661	NA19661	HG02387	HG02387	UN		1.0	0.0	0.0	0.0	-1	0.742143	0.6008	2.1364	7482	40403	59475	22.0	47.0
NA19661	NA19661	HG02388	HG02388	UN		1.0	0.0	0.0	0.0	-1	0.742455	0.2495	1.6923	7977	39345	60036	26.0	44.0
NA19661	NA19661	HG03715	HG03715	UN		1.0	0.0	0.0	0.0	-1	0.748086	0.4329	1.9167	6995	40099	60262	24.0	46.0
NA19661	NA19661	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.723399	0.0	0.725	11509	36372	59476	40.0	29.0
NA19661	NA19661	NA19240	NA19240	UN		1.0	0.0	0.0	0.0	-1	0.685241	0.0455	1.3333	11138	45309	50913	30.0	40.0
NA19661	NA19661	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.687765	0.0015	1.0	11518	43999	51830	35.0	35.0
NA19661	NA19661	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.686592	0.0001	0.8421	11517	44256	51579	38.0	32.0
NA19661	NA19661	NA19660	NA19660	UN		0.8613	0.0	0.1387	0.1387	-1	0.766284	0.3048	1.76	6339	37504	63514	25.0	44.0
NA19661	NA19661	NA19675	NA19675	UN		0.9106	0.0	0.0894	0.0894	-1	0.755784	0.1184	1.5	6385	39668	61307	28.0	42.0
NA19661	NA19661	NA19685	NA19685	UN		0.0254	0.8218	0.1528	0.5637	-1	0.861443	1.0	16.25	164	29423	77773	4.0	65.0
NA19661	NA19661	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.70372	0.026	1.2581	10337	42935	54074	31.0	39.0
NA19661	NA19661	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.716601	0.1184	1.5	8715	43417	55220	28.0	42.0
NA19661	NA19661	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.748761	0.9373	3.0588	7049	39846	60461	17.0	52.0
NA19661	NA19661	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.723016	0.0455	1.3333	7930	43609	55812	30.0	40.0
NA19661	NA19661	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.693928	0.014	1.1875	11558	42594	53192	32.0	38.0
NA19661	NA19661	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.743524	0.0034	1.0588	7987	39096	60276	34.0	36.0
NA19661	NA19661	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.746705	0.3992	1.875	7476	39431	60444	24.0	45.0
NA19661	NA19661	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.747557	0.0754	1.4138	6896	40411	60050	29.0	41.0
NA19661	NA19661	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.740085	0.2218	1.6538	7946	39916	59496	26.0	43.0
NA19664	NA19664	NA19678	NA19678	UN		0.8726	0.0	0.1274	0.1274	-1	0.771253	0.8465	2.6316	5724	37669	63968	19.0	50.0
NA19664	NA19664	NA19679	NA19679	UN		0.8821	0.0652	0.0527	0.0853	-1	0.759366	0.6323	2.1818	5696	40277	61387	22.0	48.0
NA19664	NA19664	NA19713	NA19713	UN		1.0	0.0	0.0	0.0	-1	0.718796	0.4329	1.9167	8585	43209	55564	24.0	46.0
NA19664	NA19664	NA20289	NA20289	UN		1.0	0.0	0.0	0.0	-1	0.743321	0.6323	2.1818	6793	41526	59037	22.0	48.0
NA19664	NA19664	NA20321	NA20321	UN		1.0	0.0	0.0	0.0	-1	0.702581	0.026	1.2581	9815	44224	53308	31.0	39.0
NA19664	NA19664	NA20334	NA20334	UN		1.0	0.0	0.0	0.0	-1	0.740268	0.5337	2.0435	7545	40677	59133	23.0	47.0
NA19664	NA19664	NA20792	NA20792	UN		0.9042	0.0	0.0958	0.0958	-1	0.757254	0.7229	2.3333	6366	39391	61604	21.0	49.0
NA19664	NA19664	NA20868	NA20868	UN		1.0	0.0	0.0	0.0	-1	0.731604	0.3048	1.76	8206	41218	57936	25.0	44.0
NA19664	NA19664	NA20886	NA20886	UN		0.8702	0.114	0.0159	0.0728	-1	0.754648	0.7229	2.3333	5619	41444	60297	21.0	49.0
NA19664	NA19664	NA20895	NA20895	UN		1.0	0.0	0.0	0.0	-1	0.745867	0.5337	2.0435	6630	41307	59422	23.0	47.0
NA19664	NA19664	HG00124	HG00124	UN		1.0	0.0	0.0	0.0	-1	0.755116	0.9119	2.8889	7205	38171	61983	18.0	52.0
NA19664	NA19664	HG00501	HG00501	UN		0.9414	0.0133	0.0453	0.0519	-1	0.752215	0.5	2.0	6079	41046	60234	23.0	46.0
NA19664	NA19664	HG00635	HG00635	UN		1.0	0.0	0.0	0.0	-1	0.743955	0.2495	1.6923	7401	40177	59784	26.0	44.0
NA19664	NA19664	HG00702	HG00702	UN		0.9316	0.0	0.0684	0.0684	-1	0.753709	0.3992	1.875	6249	40386	60726	24.0	45.0
NA19664	NA19664	HG00733	HG00733	UN		0.9209	0.0722	0.0069	0.043	-1	0.748105	0.8465	2.6316	5947	42194	59221	19.0	50.0
NA19664	NA19664	HG01983	HG01983	UN		0.7887	0.1068	0.1045	0.1579	-1	0.777061	0.9119	2.8889	5093	37684	64584	18.0	52.0
NA19664	NA19664	HG02024	HG02024	UN		1.0	0.0	0.0	0.0	-1	0.741314	0.6323	2.1818	7761	40024	59577	22.0	48.0
NA19664	NA19664	HG02046	HG02046	UN		1.0	0.0	0.0	0.0	-1	0.744435	0.0108	1.1562	8073	38730	60559	32.0	37.0
NA19664	NA19664	HG02363	HG02363	UN		1.0	0.0	0.0	0.0	-1	0.729366	0.3048	1.76	8278	41555	57528	25.0	44.0
NA19664	NA19664	HG02372	HG02372	UN		1.0	0.0	0.0	0.0	-1	0.739167	0.5337	2.0435	8164	39678	59518	23.0	47.0
NA19664	NA19664	HG02377	HG02377	UN		1.0	0.0	0.0	0.0	-1	0.750899	0.9373	3.0588	7039	39410	60913	17.0	52.0
NA19664	NA19664	HG02381	HG02381	UN		1.0	0.0	0.0	0.0	-1	0.737081	0.5337	2.0435	7595	41264	58501	23.0	47.0
NA19664	NA19664	HG02387	HG02387	UN		1.0	0.0	0.0	0.0	-1	0.745511	0.9827	3.6667	7632	39381	60349	15.0	55.0
NA19664	NA19664	HG02388	HG02388	UN		1.0	0.0	0.0	0.0	-1	0.744844	0.2218	1.6538	7695	39397	60268	26.0	43.0
NA19664	NA19664	HG03715	HG03715	UN		0.9502	0.0	0.0498	0.0498	-1	0.747825	0.5337	2.0435	6433	41280	59645	23.0	47.0
NA19664	NA19664	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.721947	0.0002	0.8649	11224	37255	58880	37.0	32.0
NA19664	NA19664	NA19240	NA19240	UN		1.0	0.0	0.0	0.0	-1	0.687697	0.0754	1.4138	11104	44851	51407	29.0	41.0
NA19664	NA19664	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.697142	0.014	1.1875	10322	44379	52648	32.0	38.0
NA19664	NA19664	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.691851	0.0071	1.1212	11053	44056	52245	33.0	37.0
NA19664	NA19664	NA19660	NA19660	UN		0.8634	0.0486	0.0881	0.1123	-1	0.766922	0.9795	3.6	5575	38896	62888	15.0	54.0
NA19664	NA19664	NA19675	NA19675	UN		0.889	0.0	0.111	0.111	-1	0.767697	0.4329	1.9167	5767	38347	63248	24.0	46.0
NA19664	NA19664	NA19685	NA19685	UN		0.7249	0.2691	0.006	0.1406	-1	0.767651	0.991	4.0	4681	40529	62152	14.0	56.0
NA19664	NA19664	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.714974	0.1763	1.5926	9098	42998	55252	27.0	43.0
NA19664	NA19664	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.720891	0.026	1.2581	7568	44791	54995	31.0	39.0
NA19664	NA19664	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.747886	0.5337	2.0435	6819	40495	60044	23.0	47.0
NA19664	NA19664	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.713697	0.5337	2.0435	8139	45193	54021	23.0	47.0
NA19664	NA19664	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.700124	0.0071	1.1212	10154	44073	53119	33.0	37.0
NA19664	NA19664	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.754161	0.801	2.5	6621	39545	61195	20.0	50.0
NA19664	NA19664	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.747157	0.5337	2.0435	6943	40401	60009	23.0	47.0
NA19664	NA19664	NA20893	NA20893	UN		0.9197	0.0377	0.0426	0.0614	-1	0.753961	0.6323	2.1818	5939	40951	60469	22.0	48.0
NA19664	NA19664	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.754108	0.1535	1.5556	6949	38900	61511	27.0	42.0
NA19678	NA19678	NA19679	NA19679	UN		0.9571	0.0	0.0429	0.0429	-1	0.749653	0.801	2.5	6222	41310	59827	20.0	50.0
NA19678	NA19678	NA19713	NA19713	UN		1.0	0.0	0.0	0.0	-1	0.72196	0.1184	1.5	8600	42499	56258	28.0	42.0
NA19678	NA19678	NA20289	NA20289	UN		1.0	0.0	0.0	0.0	-1	0.736687	0.014	1.1875	6746	43044	57565	32.0	38.0
NA19678	NA19678	NA20321	NA20321	UN		1.0	0.0	0.0	0.0	-1	0.693049	0.026	1.2581	10796	44308	52242	31.0	39.0
NA19678	NA19678	NA20334	NA20334	UN		1.0	0.0	0.0	0.0	-1	0.743964	0.2218	1.6538	6896	41181	59277	26.0	43.0
NA19678	NA19678	NA20792	NA20792	UN		1.0	0.0	0.0	0.0	-1	0.75374	0.0455	1.3333	7471	37935	61954	30.0	40.0
NA19678	NA19678	NA20868	NA20868	UN		1.0	0.0	0.0	0.0	-1	0.73319	0.8465	2.6316	8293	40703	58363	19.0	50.0
NA19678	NA19678	NA20886	NA20886	UN		1.0	0.0	0.0	0.0	-1	0.742728	0.7229	2.3333	6853	41535	58971	21.0	49.0
NA19678	NA19678	NA20895	NA20895	UN		1.0	0.0	0.0	0.0	-1	0.741458	0.1535	1.5556	8006	39501	59851	27.0	42.0
NA19678	NA19678	HG00124	HG00124	UN		1.0	0.0	0.0	0.0	-1	0.757498	0.8465	2.6316	7057	37955	62346	19.0	50.0
NA19678	NA19678	HG00501	HG00501	UN		1.0	0.0	0.0	0.0	-1	0.737928	0.0108	1.1562	8269	39733	59356	32.0	37.0
NA19678	NA19678	HG00635	HG00635	UN		1.0	0.0	0.0	0.0	-1	0.737307	0.0627	1.3793	8088	40230	59043	29.0	40.0
NA19678	NA19678	HG00702	HG00702	UN		1.0	0.0	0.0	0.0	-1	0.730938	0.2495	1.6923	8676	40421	58263	26.0	44.0
NA19678	NA19678	HG00733	HG00733	UN		0.8542	0.0926	0.0532	0.0995	-1	0.762237	0.7229	2.3333	5516	40021	61824	21.0	49.0
NA19678	NA19678	HG01983	HG01983	UN		0.8977	0.02	0.0823	0.0923	-1	0.762547	0.9458	3.1176	5797	39392	62171	17.0	53.0
NA19678	NA19678	HG02024	HG02024	UN		1.0	0.0	0.0	0.0	-1	0.734294	0.2218	1.6538	8637	39779	58945	26.0	43.0
